ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;nombre_occurrence;netflix_original
81280035;Films d'action et d'aventure|Blockbusters|Thrillers d'action|Seulement sur Netflix;Luther : Soleil déchu;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbSNwEZTeB_xWicf1BZrCd3W1dQgwhSmQthKi5d0c14W708Sl-hk2BpCUR4VLCAl6YOwxPpyX1eV67c0R4y-x4-YbPpKfdgpiSj2JZlz2qydt6uVfL3EG9gcpJjISuSia4RB.jpg?r=9e5;2023;2 h 10 min;Recommandé à 79 %;16+;Hanté par un meurtre non résolu, John Luther, brillant policier londonien en disgrâce, s'évade de prison pour traquer un sinistre tueur en série.;violence, suicide;0;Jamie Payne;Idris Elba,Cynthia Erivo,Andy Serkis,Dermot Crowley,Thomas Coombes,Hattie Morahan,Lauryn Ajufo,Vincent Regan;Neil Cross;Films policiers,Intrigues,Policiers d'action,Films d'action;Sombre,Suspense;80994082,80071227,80240371,70305892,81198448,80236390,81058695,81160697,81576597,80170988,80236319,81135138,80200961,81260280,81450827,81576814,81455885,81279324,81600424,81161372,81073022,80007079,81152992,60026139,81478985,81317562;7;True
81280792;Ça devrait vous plaire;LEGO Ninjago;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXx5mj2_Af4fUrJaMX3rNjyo7lzDwE6J_JXVcmvXDweMGlCFGmmMn7CDFGT2wYtIMAUEKckBu0DKaYiYsGM-5F0DXPxo84vJRJY.webp?r=89c;2022;6 Saisons;Recommandé à 91 %;7+;À Ninjago City et dans d'autres contrées, les ninjas combattent leurs ennemis, mènent de nouvelles quêtes et nouent des alliances qui menacent parfois leur amitié.;;0;;Michael Adamthwaite,Paul Dobson,Kelly Metzger,Brent Miller,Kirby Morrow,Pauline Newstone,Vincent Tong,Sam Vincent;;Pour enfants,Canadien,Dessins animés;;80103408,81670673,81280732,81068803,70142405,81009646,81616116,80039394,81354663,80176076,81093076,81628818,80062112,81475311,80007757,70109889,80155771,80225085,81193140,81121910,80075820,81294811,80075595,81014532,80212245;1;False
81280926;Pour se détendre;Le guide Headspace de la méditation;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRLaU8VXtMEzpe58vexUvFwkWUPjttuOq7Wmb74sFLevztQLgTYmN1zUOJno7ckWbo--3viTGuscuYSFVhhj1Io12T7yt-j2fYKMWjLkuJLxcCvA6vq4Cvrf0En_DH3G_F9-.jpg?r=cca;2021;8 Épisodes;;TOUS PUBLICS;Headspace jette un regard sympathique et animé sur les bénéfices de la méditation, et propose des exercices guidés et des techniques pour s'y mettre rapidement.;;0;;Andy Puddicombe;;Émissions sciences et nature,Thématique,Docus sciences et nature,Séries documentaires,Séries US;;81010166,81387962,80216752,80102204,81139212,81447086,81332418,81609455,81345769,81243961,80049832,81183477,80209895,80998853,81470648,81098586,80215997,80231917,81273453,81312877,81211003,81074662,81254224,80229847;1;True
81281579;Anime;Valkyrie Apocalypse;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUPKWi5hI1UeVY6AMerLgG_NJrY5p0IkOh4HHs6PD4iPeXHxAqWkmQOpQEqOpoKX-98OrHYSTaTlBN8IJEJDjB2dXs-t3_8YPt3ks6OMLfS6rLs0QMOS013SSg6HJU8efzgj.jpg?r=49a;2023;2 Saisons;Recommandé à 81 %;16+;Avant d'éradiquer l'humanité, les dieux décident d'accorder une dernière chance aux Hommes de prouver ce qu'ils valent. Que les combats du Ragnarok commencent !;violence;0;;Miyuki Sawashiro,Tomoyo Kurosawa,Tomokazu Seki,Soma Saito,Kazuhiro Yamaji,Hikaru Midorikawa,Wataru Takagi,Takahiro Sakurai,Junichi Suwabe,Yukihiro Nozuyama,Hinata Tadokoro,Taisuke Nakano,Tomohiro Yamaguchi,Tatsuhisa Suzuki,Rie Tanaka,Yoshitsugu Matsuoka,Sho Hayami;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;;80023687,80179831,81091393,81295011,81281582,80050063,81050064,81001988,81239555,80191008,70266998,80995578,80200989,70299043,81261669,80204451,81177634,80992228,81236338,81302750,70300472,81054853,81364944,81249833,81002441,80095241;1;True
81283608;Séries dramatiques;42 jours d'obscurité;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaYkM9nOlo4O0DKELNdBhNL0ODE7Rq96Ob60K1uVdvFAaT9kisRBXQ7WA5KwqBVvF6gwX-d3u5Z8yd55BhK71fcvhs4k9zN7A3QPCNc5MdJKgJyyQRsnSxTfMtkMXibqh_Zt.jpg?r=962;2022;6 Épisodes;;13+;Dans une ville du Chili, une femme recherche frénétiquement sa sœur disparue sur fond de tempête médiatique et d'enquête policière. Inspiré de faits réels.;;0;Gaspar Antillo,Claudia Huaiquimilla;Claudia Di Girólamo,Pablo Macaya,Daniel Alcaíno,Aline Küppenheim,Julia Lübbert,Monserrat Lira,Amparo Noguera,Néstor Cantillana,Claudio Arredondo,Daniela Pino,Gloria Münchmeyer;;Séries dramatiques,Chilien,Séries inspirées de livres,Séries d'intrigue,Séries policières;Cérébral,Sombre;80200549,81417796,81108061,81346339,81605880,81495803,81312536,81414644,81303831,80173623,81332635,81478537,81015514,81045829,80153467,81150793,81335264,81463577,80117555,81033361,80240691,81641220,81453541,80241855,81332052,80175802;1;True
81286006;Films comiques|Films et séries allemands;Loin d'ici;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABY7IwQYyi03L0imrJSiiT6IFsWKwcEmfVR965ch3f3093rSrkLWS3wK1l2z5fu3XA3bTzh-wwi2d9APu0mR5QToriLSPUYeDNwWeyo3UaxNaae9gBj0E1bTQtlz6_9ETEPV0.jpg?r=8de;2023;1 h 49 min;;13+;Après avoir hérité d'une maison sur une île croate, une femme se lance sur un coup de tête dans un voyage qui lui redonne la joie de vivre et lui ouvre la porte d'un nouvel amour.;;0;Vanessa Jopp;Naomi Krauss,Goran Bogdan,Bahar Balci,Adnan Maral,Artjom Gilz,Vedat Erincin,Mladen Vasari,Davor Tomić,Paula Schramm,Christian Schneller;Jane Ainscough;Allemand,Comédies romantiques,Films comiques,Films romantiques,Films inspirés de livres;Attachant,Intimiste,Émotion;81477801,81241465,81275215,80230619,81631507,81041317,81425117,81045831,81050546,81476183,81435370,80057784,81691686,81410265,81435930,81660233,81424906,81592338,81600424,70044890,81466149,81555635,81644787,81498233,81088495,81663277;3;True
81286570;Drames;Comment je suis devenu un gangster;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb34p226DaITlHmjV3hwwnXAw0Cxs0dRC51ft3LkKouAQLX5lfoSSZpLNwWXKd7oC1ylRbbQuLRL4Kpar4DFNRu5amY8aUsJyOGAsLkCJcUu-EQ0V0aWiLv2Chqtj0WekLTS.jpg?r=1e2;2020;2 h 19 min;;18+;Un gangster ambitieux gravit les échelons de la pègre de Varsovie et finit par atteindre le sommet. A-t-il réellement réalisé son rêve ?;sexe, drogue, violence sexuelle;0;Maciej Kawulski;Marcin Kowalczyk,Tomasz Włosok,Natalia Szroeder,Natalia Siwiec,Jan Frycz,Adam Woronowicz,Adam Bobik,Piotr Rogucki,Janusz Chabior,Marek Dyjak;Krzysztof Gureczny;Polonais,Drames;Violent;81444818,81399298,80152434,70118769,81178339,880640,81198448,81043995,60024922,70189289,80226923,81010971,81509422,60029681,81576814,1151721,60011152,80217669,80121192,80175798,328438,81308434,60026139,70102746,80041415,80002479;1;True
81287562;Inspiré de crimes réels|À regarder en un week-end|Séries de SF et d'horreur;DAHMER;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVBCgMgSwbI2x26dejZCIzG8j1zRylhLfQ9cJAWPLsiMPKNP53A9PeDmXdmLAblh6QNMYmEy5bC8F-0LiwgTy_7XmPrRtrXS-RgaUyOFgAaQ0BWZXec5oswTz1Fj-seM-n_T.jpg?r=116;2022;10 Épisodes;Recommandé à 80 %;18+;Sur plus d'une décennie, Jeffrey Dahmer a massacré 17 adolescents et jeunes hommes avant son inculpation. Comment a-t-il pu échapper aux forces de l'ordre pendant si longtemps ?;violence, drogue, violence sexuelle, suicide;0;;Evan Peters,Richard Jenkins,Niecy Nash-Betts,Molly Ringwald,Michael Learned,Penelope Ann Miller,Dyllón Burnside;;Séries US,Séries d'épouvante,Séries inspirées de faits réels;Sombre;80245103,81380441,80241248,81011569,81079914,80209024,70130445,81088617,81000365,81288353,81332757,80213445;3;True
81288561;Inspiré de crimes réels|Documentaires;Victimes/Suspectes;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc9og3Ej3BOm8a2PjeP_AnKXPP-abtWX-BLmwFcofyDxXbWKf4h9ZbHYSP1QDFCxOQT97lEWxexjwp_oddHGgqZsqIKwji_mY_O9k9UN1yKMErh_jh7PL5CDcii8MGleXGU8.jpg?r=bc1;2023;1 h 35 min;Recommandé à 59 %;16+;En enquêtant sur une femme accusée de fausse déclaration, une journaliste découvre un scénario récurrent : les autorités rejettent la faute sur les victimes de viol.;références à des violences sexuelles;0;Nancy Schwartzman;;;Films documentaires,Documentaires inspirés de crimes réels;Enquête;81006619,81231181,81313519,81439780,81326432,80217818,81380540,81353946,81212487,81230204,81244037,81307163,81300060,81130576,81512108,80065491,81264650,80202283,81087537,81026055,81519789,81149020,81130130,81586873,80161702,81463700;3;True
81288983;Thrillers TV|Les trouvailles du jour pour vous|À regarder en un week-end|Séries saluées par la critique;La Diplomate;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTfT_XStPORb5oyzNPi8UizBzfquA3ZYeZj1B8k91d5IT0dMfoUc36Sc2htrwYBl8-UnnT70njbk2MoTZ2d9HKUnWW0Z5PSM9s4jgjAC0CSGRk6pGyQ5xkbNLToAd7vkaSp7.jpg?r=374;2023;1 Saison;Recommandé à 88 %;13+;Pendant une crise internationale, une diplomate de carrière jongle entre son poste d'ambassadrice au Royaume-Uni et son mariage tumultueux avec une star de la politique.;;5;;Keri Russell,Rufus Sewell,David Gyasi,Ato Essandoh,Ali Ahn,Rory Kinnear,Celia Imrie,Nana Mensah,Miguel Sandoval,Michael McKean;;Séries politiques,Séries US,Thrillers TV;Cérébral,Suspense;81417796,81481808,70178217,80240371,80235864,80210920,81495803,80197327,81486213,81396545,81198448,81332635,81476183,81576597,81157207,81473355,81450827,81397077,81279324,81211710,80212934,81161372,81557402,80994340,81261170,80113647;5;True
81290742;Drames|Films comiques;Five;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd_HO_68czN0ZgzSsALhRWOsQvmefjdslTgtwZ526a_ovFOZUaAMZ8ksqcamyQ1foyOODC87ulArXtStGW3WVIhaubnNUAL5gQ4.webp?r=24a;2016;1 h 42 min;Recommandé à 60 %;13+;Lorsqu'il se retrouve sans le sou après avoir emménagé à Paris avec ses amis d'enfance, un homme se lance dans le trafic de drogue pour payer le loyer.;;0;Igor Gotesman;Pierre Niney,François Civil,Igor Gotesman,Margot Bancilhon,Idrissa Hanrot,Pascal Demolon,Michèle Moretti,Philippe Duclos,Bruno Lochet,Lucie Boujenah;Igor Gotesman;Français,Drames,Films comiques;;80184824,81631507,80194671,70165474,81045831,80192947,81010818,81600435,80057784,81135138,80015343,80058426,81233034,80993280,80073160,80023849,70136041,81043735,80212934,81435805,81191429,81466149,81043744,81663277,70144327,80987464;2;False
81290872;Inspiré de crimes réels;Khakee : Chronique d'un flic du Bihar;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQnOl1k26jo-BHAQQ8n4haUyzU8cHHQ7WJ9Udoil61c67swOCfuTbERD6Wqs-5OoxSg9veSyXa5B3Q7s7WymJbQzAP678yLeVFDtrQH2rmCmjo4g4MBpxnWc0GZTmkN0ptS4.jpg?r=dae;2022;7 Épisodes;;13+;Engagé dans une course-poursuite meurtrière avec un impitoyable criminel au fin fond du Bihar, en Inde, un flic intègre voit ses valeurs narguées par une corruption omniprésente.;;0;;Karan Tacker,Avinash Tiwary,Abhimanyu Singh,Jatin Sarna,Ravi Kishan,Ashutosh Rana,Nikita Dutta,Aishwarya Sushmita,Anup Soni,Kali Prasad Mukherjee,Shraddha Das;;Indien,Séries policières,Thrillers TV,Séries en hindi,Séries inspirées de faits réels;;81183491,81537953,80997361,81154455,81633804,81076756,81281063,80164904,80115328,81397077,81508378,81279324,81269716,81458368,81305487,81444027,81144150,81509545,81595543,80216058,81350339,81511260,81436989,81226180,80201175,80068117;1;True
81294142;Films comiques;8 Rue de l’Humanité;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdRgdpMV7sEoz47mAaeDdaGMxSZM5sizkdNqCqMTCTI3Y_DMwMPETzO9rlfYB-HnucbXcJX_0cgHw3RyY2JRwT4B3tZOH77ljtSAWoGPWtJq9f1hff6o9m2qtbNuFP8JG0L3.jpg?r=fa2;2021;2 h 6 min;;10+;Dans un Paris désert en raison de la pandémie, les habitants d'un petit immeuble s'adaptent tant bien que mal à leur nouvelle vie confinée.;;0;Dany Boon;Dany Boon,François Damiens,Laurence Arné,Yvan Attal,Alison Wheeler,Tom Leeb,Liliane Rovère,Jorge Calvo,Milo Machado-Graner,Rose de Kervenoael,Nawell Madani,Élie Semoun;Laurence Arné,Dany Boon;Français,Films comiques;Décalé,Émotion;81631507,80194671,81567127,81306350,80037273,81600435,81290742,80057784,80160994,81640438,80073160,80023849,81567123,81623190,80080217,81043735,80175421,81158472,81191429,81043105,81466149,81034010,81088495,81416977,81663277,80987464;1;True
81294811;Ça devrait vous plaire|Seulement sur Netflix;Sonic Prime;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABe6Nv9_uN193VoaHIgCATVfZoELubbloZQImxCU0JzUgAYuJk2k1GBR2DKjp6BCsouQ8GEIv2o-4NC2sZJMvWQk_cFN_0zFAChWujDF1Xtmvpo695lmHpHPeys7dSP0c_bLu.jpg?r=d19;2022;8 Épisodes;Recommandé à 93 %;7+;Lorsqu'un combat explosif avec Eggman fait voler l'univers en éclats, Sonic voyage dans des dimensions parallèles pour retrouver ses amis et sauver le monde.;;0;;Deven Mack,Ashleigh Ball,Brian Drummond;;Pour enfants,Séries comiques,Dessins animés;;80103408,81223075,80121840,80011621,80242531,81068803,80994666,81154166,81616116,81291575,81589565,81093076,81045859,81628818,81186971,81475311,81280792,81193140,81312563,81014532,60020686,81272431,81108751,70252973;2;True
81295011;Séries de SF et d'horreur|Séries surnaturelles;Maniac par Junji Ito : Anthologie macabre;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb3zAmk8Pfu5nj-O2ewxYI_019SIiS7H9GWfn0PSOjXutB1tMc7oXYj8einqZmE3zsSeaGGmtu2lQKs8MEbSodrWT4kKWlPcmSguV0aIGYpiUZNJh5k_gk-lK493jfbA2rJR.jpg?r=06a;2023;12 Épisodes;;16+;Un florilège des récits les plus étranges, les plus dérangeants et les plus terrifiants sortis tout droit de l'esprit du génie du manga d'horreur Junji Ito.;violence, automutilation;0;;Riho Sugiyama,Daisuke Kishio,Rie Suegara,Yumiri Hanamori,Yuji Mitsuya,Hiro Shimono,Ryotaro Okiayu,Sara Matsumoto,Takatsugu Chikamatsu,Ryohei Kimura,M・A・O,Aya Uchida,Yuki Kaji,Tomoe Hanba,Fumiko Orikasa,Takashi Kondo,Yoshimasa Hosoya;;Japonais,Séries d'animation japonaise,Anime d'horreur,Séries d'épouvante,Séries inspirées de mangas;;80023687,80179831,81091393,80243876,81409869,81228573,80191008,80995578,70299043,80174974,81043571,81486809,81261669,80174608,81177634,80175351,80209229,80241072,81318888,80236253,81281579,70300472,60023642,81054853,81249833,80095241;2;True
81298614;Séries documentaires;John Wayne Gacy : Autoportrait d'un tueur;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXMiirfiqxDa0QxEzdf0PcXHBRPJJAY7x3yEjRn1swKS-8l1EZwlGYX0YJ56FY9SIXHe4CPB54FfYfFgxyKfLb_wlOybYZ2aXaAHzw0_7sW7XpBFzXO8hzKIgTXEx21ZjHvy.jpg?r=05e;2022;Mini-série;;16+;Il s'est assis à la table des puissants. Il s'en est pris aux plus vulnérables. Derrière un sourire trompeur se cachait en réalité un tueur en série sadique.;violence, images choquantes, références à des violences sexuelles;0;Joe Berlinger;;;Séries judiciaires,Documentaires biographiques,Séries policières,Séries documentaires,Séries US;Enquête;81006619,81006684,80185065,81000864,80217818,81097791,81580822,81380540,81555750,81212487,81300060,81512108,81025701,81264650,81292539,81026055,80213588,81031682,81405883,81436777,81130130,81396979,81183727,81059887;1;True
81303658;À regarder en un week-end|Films et séries en français;Le monde de demain;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWv2vD3_b7MFOG1-rSv5jR9AmVELtLNlbEuROedb1GencDMjiOQCmcEyziBdJtsZk2CG-E98j73Dk72rF-KSZ3gJCYaPce15y7c.webp?r=016;2022;Mini-série;;16+;Des cités aux salles de concert, cette série raconte les débuts de Kool Shen et JoeyStarr et l'amitié indéfectible de ces rappeurs qui ont forgé l'histoire du hip-hop français.;sexe, langage grossier, drogue, thèmes difficiles;0;Katell Quillévéré,Hélier Cisterne;Anthony Bajon,Melvin Boomer,Andranic Manet,Laïka Blanc-Francard,Victor Bonnel,Léo Chalié,Yannick Choirat,Emmanuelle Hiron,Elga Gnaly,Daouda Keita;;Musique,Français,Séries dramatiques,Hip-hop,Séries inspirées de faits réels;Intimiste;81093101,81034012,81495803,81312828,81312536,80194671,81233911,60020749,60024922,81010818,81450757,81064867,80216302,81135138,81576814,80025601,80217669,81463577,70261751,80115031,81191429,81308434,81203364,80198859,80041415,80177416;2;False
81304171;Films et séries en français;Le marginal;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaomHK_WbeDTcmYBIXT4jqZR5wYLxb5Vo14C7EpJNbj0sxudWqPTWYrHYtEVi8yhtnshcmPmehDFUXlyJbsGBTLZMPPGADwIkAg.webp?r=433;1983;1 h 42 min;;13+;Ruse et ténacité sont de mise quand un commissaire de police obstiné prend pour cible un baron de la drogue marseillais lors d'un jeu risqué de chat et de la souris.;;0;Jacques Deray;Jean-Paul Belmondo,Henry Silva,Carlos Sotto Mayor,Pierre Vernier,Maurice Barrier,Claude Brosset,Tchéky Karyo,Jacques Maury,Roger Dumas,Gabriel Cattand,Michel Robin;Jacques Deray,Jean Herman,Michel Audiard;Français,Films policiers,Policiers d'action,Films d'action;Montée d'adrénaline;308834,80133543,80210920,70305892,60030182,880640,80236390,70189289,81115400,80237937,70230640,81576597,60029681,81397077,81005312,60011152,5670479,70170085,80131739,81073022,80017167,81557402,684660,81191429,81043105,60023606;1;False
81305432;Thrillers TV;Partners for Justice;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYivRfNL94Jp8mrXlFrvixGPGz7hhnofUIno4Zl864C8ytDrlXqMI3zeY8o0pD4hHAbMHOY-g3DzPx6ffYJdI4-sNQQzmTL32WU.webp?r=75e;2019;2 Saisons;;16+;Pour identifier des criminels et résoudre des affaires, un médecin légiste grognon mais brillant ouvre son univers à une jeune procureure pleine d'enthousiasme.;violence, suicide, automutilation, violences faites aux enfants;0;;Jung Jae-young,Jung Yu-mi,Lee Yi-kyung,Oh Man-seok,No Minue,Park Eun-seok,Stephanie Lee,Joo Jin-mo,Ahn Seok-hwan,Park Jun-gyu,Kang Seung-hyeon,Lee Do-guk,Noh Susanna,Song Young-kyu,Ko Kyu-phil;;Coréen,Séries d'intrigue,Séries policières,Thrillers TV;Suspense;81552562,81357304,81609066,81061735,81461539,81482512,81486374,81482654,81594875,81437733,81323914,81556894,80187302,81552615,81640988,81577271,81191500,81482636,81011211,81357268,80987077,81628920,81323551,80987095,81095101,81568217;1;False
81307103;Films et séries jeunesse|Drames;Fanfiction;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeyDYyP7ooIIV6f8LnY9gOr6fSzKvTMbvgzdInXu8BoVQ0SS0R76OhxuL-rAMsWJcCccRP2Hoi7MRct5kECHldrGORuo26vSWOyVSUR30RaVrsvqdVR7qo4NZIfrCCNpFlM3.jpg?r=b3b;2023;1 h 35 min;;13+;Deux élèves de lycée nouent une relation intense et surmontent les épreuves rencontrées dans la quête et l'expression de leur véritable identité.;;0;Marta Karwowska;Alin Szewczyk,Jan Cięciara,Dobromir Dymecki,Wiktoria Kruszczyńska,Maja Szopa,Agnieszka Rajda,Krzysztof Oleksyn,Ignacy Liss,Oskar Rybaczek,Anna Krotoska;Marta Karwowska,Grzegorz Jaroszuk;Polonais,Films LGBTQ+,Drames,Films inspirés de livres,Films pour ados;Émotion;81669775,70155618,80197327,81495803,80210920,81088494,80179190,80095435,81166770,70242311,81476183,81435370,80232398,80176893,81140933,80111425,81397077,80168189,81210762,81059939,81324724,81557402,70140438,81221380,81342553,81516659;2;True
81307163;À regarder en un week-end|Séries documentaires|Documentaires;MH370 : L'avion disparu;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbFoHNvd_E6_FcjtAkquLm2ZPHjwRvMRhMH55Hbh7Glewdo3mG1SY_49dHMiSBadU4ox_RL0eFgB1K3S029sXwKDs7guE-bBmhzD7sI_zCzLda4nyt5Du_gXcimyJedpNJQj.jpg?r=d6a;2023;3 Épisodes;Recommandé à 60 %;13+;En 2014, un avion comptant 239 personnes à bord disparaît. Cette série documentaire se penche sur l'un des plus grands mystères de notre époque : celui du vol MH370.;;0;;;;Britannique,Séries documentaires;Enquête;81313519,81002391,81272421,81018709,81580822,81410405,81447086,81244037,81300060,81288561,81312835,80204890,81406118,81198239,81026055,81519789,81493078,81436777,81396979,81130130,81662140,81315804,80194956,81211003,81012137,81456532;3;True
81309354;Pépites pour vous|Mondes épiques;Adam à travers le temps;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXnq6LIbLhLJOsrT0Y7mKoNEYh5XSIB17iUdAwXPjkTbF8sv1roCxjmbY753vCwqExp8nMnag4Jk66T5_-FW3cZyTPpqFanD7HI0EQqRNMSsObtMqU-L_R5xjhk5U-LWgU-j.jpg?r=0e8;2022;1 h 46 min;;13+;Après un atterrissage forcé en 2022, le pilote de chasse et voyageur dans le temps Adam Reed fait équipe avec une version de lui-même âgée de 12 ans pour sauver le futur.;;0;Shawn Levy;Ryan Reynolds,Mark Ruffalo,Jennifer Garner,Walker Scobell,Zoe Saldaña,Catherine Keener,Alex Mallari Jr.;Jonathan Tropper,T.S. Nowlin,Jennifer Flackett,Mark Levin;Films pour la famille,Films SF,Aventures en famille,Films comiques,Films d'action;Bonne humeur;80133543,80204465,80210920,81038963,80230399,81161626,80237937,80170280,81160697,81005492,80216309,80158583,81004278,81161789,81252357,70305903,81057361,81023636,81073022,81001887,81277430,60001650,80094318,81251628,80158764,80185760;2;True
81310218;Les trouvailles du jour pour vous;Young, Famous & African;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWXOQyCw0LhKbocANmFvQsFrobDEGMS0tKScVWix3ux9-pLAgjEOEh8wl1TVNohi-_eMJfCiNo_anV9Gl_fVGyNscBBJ_PQ0knJxlhdKdYbDfmTeXxo_QCmh5G2As_U-cksh85S_9EhZQrdQFaS2cAXJXYDN8kVxkO6s5pj7D6JvvAqiFU2Lr_s_faeauFcpdWbsrlJyehNE9M598cS4HabONO-Qd77hiLq5WEhFvmuQ2tmNb3WYA4fCQX4KANSL8Oq0vG9QxNJqAZ_-cprdtWynAgSKj49i7C1Gcx-uVcuyMcjqxKB7chD_Tg.jpg?r=c7c;2023;2 Saisons;Recommandé à 77 %;10+;Cette émission de téléréalité se déroule Johannesburg, en Afrique du Sud, et suit les joies et les peines de jeunes stars fortunées, au travail ou pendant leurs loisirs.;;1;;Khanyi Mbau,Diamond Platnumz,Naked DJ,Zari the Boss Lady,Swanky Jerry,Andile Ncube,Nadia Nakai,Annie Macaulay-Idibia,2Baba,Bonang,Luis Munana,Fantana,Rosette Ncwana,Sebabatso Mothibi;;Sud-africain,Téléréalité;;81275686,80996601,70153388,81423622,81598495,81175724,80216665,80993568,81423793,81417684,81512574,81383117,81039144,81026300,81057855,81330745,81425251,81180964,80223108,70217931,81109061,81447330,80160037,80204364,81462121,80244565;1;True
81311604;Anime;Princesse Sarah;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd7scrlkVzW6i3S1wY_ELDXnUTXGv7DxCm86LfSNItV1hZb_1QQMizO3TRk1tJozU45jYE7jieiymYoB7eLMNhxolsJJy29EK6E.webp?r=8ee;1985;44 Épisodes;Recommandé à 90 %;7+;Devenue orpheline sans le sou à la mort de son père, la jeune Sarah est obligée de travailler en tant que bonne dans le pensionnat où elle était élève.;;0;;Sumi Shimamoto,Taeko Nakanishi,Chika Sakamoto,Naoko Watanabe,Eiko Yamada,Yuri Nashiwa,Mie Suzuki,Maki Yaosaka,Shusei Nakamura,Hideyuki Tanaka,Daisuke Gori,Asami Mukaidono,Teiyu Ichiryusai;;Pour enfants,Japonais,Séries inspirées de livres,Animation japonaise inspirée de livres,Séries d'animation japonaise;;70045021,60032294,70250213,80172283,70028883,81478031,70033005,70019058,70211391,81316559,81214399,60027393,80002924,81616116,80060413,70106454,60027106,81475311,81143068,80993016,80026692,70216227,60020686,60023642,70053075,60034386;1;False
