categorie;titres;ID;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations
Séries surnaturelles;The Witcher;80189685;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABa_BOv2YGLt-LZF7eZ8sOrSpy-8nDeUDBD2ZRRzATg4hcQyjYNfZmf_X2j1RFJGLQNR_dNNhItcMaN891oEd2bAgjBU7dq0sVu_9RMnJBLKTpuDzDXP_qjC7SD8H53-nzwcP.jpg?r=daa;2021;2 Saisons;Recommandé à 86 %;16+;Geralt de Riv, un chasseur de monstres mutant, poursuit son destin dans un monde chaotique où les humains se révèlent souvent plus vicieux que les bêtes.;violence;True;;Henry Cavill,Anya Chalotra,Freya Allan,Joey Batey,Eamon Farren,MyAnna Buring,Mimî M Khayisa,Mahesh Jadu,Anna Shaffer,Royce Pierreson,Tom Canton,Mecia Simson,Wilson Mbomio,Kim Bodnia,Jodhi May,Björn Hlynur Haraldsson,Adam Levy,Lars Mikkelsen,Jeremy Crawford,Basil Eidenbenz,Paul Bullion,Yasen Atour,Kristofer Hivju;;Séries inspirées de livres,Séries d'action et d'aventure,Séries US,Séries fantastiques;;81150303,81258637,80199393,80236319,80220679,80084447,80074249,81149450,80133543,80242724,80218885,70301870,80238357,80057918,80241239,81231974,80223989,81140933,80232926,80186863,81476183,81024039,80002479,81324724
Séries surnaturelles;Tokyo Ghoul;80023687;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTkoAE4336vn2aAzQrT8RdwWhdbeiOnwPKfrURfqP9JrAHdAg6Af7N70t1upnrPgle1J2TquZnWa4R5-5DJii_wZiZ6i8tbXiDU.webp?r=038;2018;3 Saisons;Recommandé à 84 %;16+;Alors que Tokyo est envahie par des créatures amatrices de chair fraîche à l'apparence humaine, Ken, mi-homme mi-goule se retrouve coincé entre deux mondes.;violence, suicide;False;;Natsuki Hanae,Sora Amamiya,Kana Hanazawa,Mamoru Miyano,Takayuki Sugo,Sumire Morohoshi,Katsuyuki Konishi,Toshiyuki Toyonaga,Shintaro Asanuma,Kaito Ishikawa,Yuma Uchida,Natsumi Fujiwara,Ayane Sakura;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Anime d'horreur;Sombre;80191008,70299043,81091393,80045948,80175351,80200989,80052669,81054853,81043571,70300472,80080317,81249833,81177634,81281579,80050063,70266998,80204451,80179831,80097594,81295011,80117781,80241072,81318842,81195027,81409869,80006146
Séries surnaturelles;The A List;80196382;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYR-YudtFQKqkUSGq7O1L2quxxcDhZmze_qd-iicPqc16Zyhy5g2FxLkouEtVGs2fYVxZOU9pHGuF58YnRhMPRiANVB25r9hClQe5nunNpfmKKZPcq2BAErlgPelmpYAOupb.jpg?r=e43;2021;2 Saisons;Recommandé à 72 %;10+;Dans ce drame surnaturel plein de suspense, amours, rivalités et mystère abyssal attendent un groupe d'adolescents dans un camp de vacances insulaire isolé.;;False;;Lisa Ambalavanar,Ellie Duckles,Savannah Baker,Cian Barry,Eleanor Bennett,Jacob Dudman,Benjamin Nugent,Rosie Dwyer,Jack Kane,Max Lohan,Nneka Okoye,Micheal Ward,Georgina Sadler,Indianna Ryan,Dylan Brady,Byron Easmon,Finty Williams,Barnaby Tobias;;Séries dramatiques,Séries pour la famille à voir ensemble,Britannique,Séries pour ados,Séries d'intrigue;Suspense;80095435,81001036,80197989,81289456,80993062,81032078,80117803,80220679,81568357,80238357,81504820,81258637,80050008,81459931,80231658,81005407,80220644,81140933,81324724,81397077,81116060,81495803,80996811,70180051,80241239,80133311
Séries surnaturelles;The Witcher;80189685;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABa_BOv2YGLt-LZF7eZ8sOrSpy-8nDeUDBD2ZRRzATg4hcQyjYNfZmf_X2j1RFJGLQNR_dNNhItcMaN891oEd2bAgjBU7dq0sVu_9RMnJBLKTpuDzDXP_qjC7SD8H53-nzwcP.jpg?r=daa;2021;2 Saisons;Recommandé à 86 %;16+;Geralt de Riv, un chasseur de monstres mutant, poursuit son destin dans un monde chaotique où les humains se révèlent souvent plus vicieux que les bêtes.;violence;True;;Henry Cavill,Anya Chalotra,Freya Allan,Joey Batey,Eamon Farren,MyAnna Buring,Mimî M Khayisa,Mahesh Jadu,Anna Shaffer,Royce Pierreson,Tom Canton,Mecia Simson,Wilson Mbomio,Kim Bodnia,Jodhi May,Björn Hlynur Haraldsson,Adam Levy,Lars Mikkelsen,Jeremy Crawford,Basil Eidenbenz,Paul Bullion,Yasen Atour,Kristofer Hivju;;Séries inspirées de livres,Séries d'action et d'aventure,Séries US,Séries fantastiques;;81150303,81258637,80199393,80236319,80220679,80084447,80074249,81149450,80133543,80242724,80218885,70301870,80238357,80057918,80241239,81231974,80223989,81140933,80232926,80186863,81476183,81024039,80002479,81324724
Séries surnaturelles;Tokyo Ghoul;80023687;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTkoAE4336vn2aAzQrT8RdwWhdbeiOnwPKfrURfqP9JrAHdAg6Af7N70t1upnrPgle1J2TquZnWa4R5-5DJii_wZiZ6i8tbXiDU.webp?r=038;2018;3 Saisons;Recommandé à 84 %;16+;Alors que Tokyo est envahie par des créatures amatrices de chair fraîche à l'apparence humaine, Ken, mi-homme mi-goule se retrouve coincé entre deux mondes.;violence, suicide;False;;Natsuki Hanae,Sora Amamiya,Kana Hanazawa,Mamoru Miyano,Takayuki Sugo,Sumire Morohoshi,Katsuyuki Konishi,Toshiyuki Toyonaga,Shintaro Asanuma,Kaito Ishikawa,Yuma Uchida,Natsumi Fujiwara,Ayane Sakura;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Anime d'horreur;Sombre;80191008,70299043,81091393,80045948,80175351,80200989,80052669,81054853,81043571,70300472,80080317,81249833,81177634,81281579,80050063,70266998,80204451,80179831,80097594,81295011,80117781,80241072,81318842,81195027,81409869,80006146
Séries surnaturelles;Les Enquêtes extraordinaires;81026055;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSIueaC4w1_Bx2ZjYLfJnfEQToYrHw7QgfhDo1paAhDzwfQa1RANGVK2uVJtg5v3bEEYA46kHSE8CiQrNzik7K8GtmmCwb6HFQwiE70dm0bAWKrzfH3a0eDeofjLTKxFKRrQ.jpg?r=56d;2022;3 Volumes;Recommandé à 79 %;16+;Disparitions étranges, meurtres choquants, phénomènes surnaturels. La série documentaire mythique revient avec de nouvelles affaires captivantes.;suicide, références à des violences sexuelles;False;;;;Séries policières,Séries documentaires,Séries US,Documentaires inspirés de crimes réels;Enquête;81264650,81212487,81183727,81031682,81018709,81211003,81555750,81405883,80217818,81117191,81130130,81512108,81436777,81380540,81288561,81580822,81519789,81307163,80202283,81346975,81087537,81097791,81300060,81298614,80991050,81025701
Séries surnaturelles;Les nouvelles aventures de Sabrina;80223989;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ55DP8GjEtQLgZujX6fuRyw_1kGVFsBafvtFcjBVkeZCC_f6OPLNG087LqlEKlm6jYDt9cqPm1suTbqAufxcBSKTxoemMctSZQrQBypO4TJgH-Hj76nBAcnvOHF5ASgU9Dy.jpg?r=b8d;2020;4 Parties;Recommandé à 77 %;16+;La magie se mêle au trouble alors que Sabrina, demi-humaine demi-sorcière, navigue entre deux mondes, sa vie d'ado mortelle et son héritage familial, l'Église de la Nuit.;violence;False;;Kiernan Shipka,Ross Lynch,Miranda Otto,Lucy Davis,Chance Perdomo,Michelle Gomez,Jaz Sinclair,Lachlan Watson,Gavin Leatherwood,Tati Gabrielle,Adeline Rudolph,Richard Coyle,Abigail Cowen,Luke Cook,Bronson Pinchot;;Séries pour ados,Séries US,Séries d'épouvante,Séries fantastiques,Séries inspirées de B.D.;Sombre;80220679,81258637,80218885,80084447,80238357,80221644,80057918,81150303,80241239,81231974,81116060,80236319,80189685,81213653,81012366,81156676,80027159,80057281,80242724,80244781,81221380,80199393,60020686,81220825,80106763,81279312
Séries surnaturelles;Demon Catchers;81323551;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYmI0q3dmi_LopSTC3krzQMQVFj9S10xMOQw1G1O3Gh7JP3bDXlaIkT80h9gxjOCOU_uvYbc7ryGL1lqTlfola9SsQL7hwliYiLbrB_nPwvFzBnVW8gTrMz7PCV-t185Rpmu.jpg?r=073;2020;16 Épisodes;Recommandé à 58 %;16+;Ils travaillent dans un restaurant de nouilles le jour et chassent les démons la nuit, en utilisant leurs capacités très spéciales pour protéger les humains des esprits.;violence;False;;Cho Byeong-kyu,Yu Jun-sang,Kim Se-jeong,Yeom Hye-ran,Ahn Seok-hwan,Moon Sook,Choi Yoon-young,Lee Hong-nae;;Coréen,Séries d'action et d'aventure,Dramas coréens inspirés de webtoons,Thrillers TV,Séries fantastiques;;81503460,81087762,80990668,81552615,81011211,81577271,81568217,81517188,81365087,81095101,81061734,80214405,81519223,81669775,81195027,81264882,81682438,81397558,81518991,81324724,80990381,81422314,81483462,81016276,81609084,80210920
Séries surnaturelles;Parasite : la maxime;80191008;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW0mbc9elJbVpHSGyd8x0XJAtNGJK1AuB-I5E4jOpFbPp-7q2503e9SPTnk97kgBXHvUm9mAzK9_6yGHeyvhIXP5YnPa73WzDK4.webp?r=e47;2014;24 Épisodes;Recommandé à 78 %;16+;Un adolescent combat une invasion de parasites venus de l'espace avec l'aide de Migi, une créature elle-même parasite qui a colonisé sa main droite.;violence;False;;Nobunaga Shimazaki,Aya Hirano,Kana Hanazawa,Kiyono Yasuno,Rena Maeda,Miyuki Sawashiro,Hiroyuki Yoshino,Atsuko Tanaka;;Anime SF et fantastique,Japonais,Séries d'animation japonaise,Anime d'horreur,Séries d'épouvante;Effrayant;80023687,81177634,80243876,70299043,80179831,80045948,81091393,81295011,70300472,81409869,81054853,81249833,80175351,80204451,81195027,80000603,81499847,81261669,81281579,80014749,70266998,80200989,81318842,81043571,80995578,80095241
Séries surnaturelles;The Protector;80189829;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWBQ9jtd8leLdo-ZJG1zxlqbo4Tl6byZqopDMOr1po5CtRuFNUwIlNYbIViaC-2AIGhpvjhFlyX4TiYvAXWXaxAOCh9IGHcQy-qep1ryKxPu9FbsydKuGCfiQPL4a9hpkTR0.jpg?r=1af;2020;4 Saisons;Recommandé à 65 %;16+;Après avoir découvert ce qui le lie à un ancien ordre secret, un jeune homme de l'Istanbul moderne entreprend de sauver la ville des griffes d'un ennemi immortel.;violence;False;;Çağatay Ulusoy,Ayça Ayşin Turan,Hazar Ergüçlü,Okan Yalabık,Funda Eryiğit,Mehmet Kurtuluş,Engin Öztürk,Yurdaer Okur,Çiğdem Selışık Onat,Burçin Terzioğlu,Helin Kandemir,Taner Ölmez,Bige Önal,İlayda Alişan,Emre Mutlu,Hasan Üner,Halit Özgür Sarı;;Turc,Séries inspirées de livres,Séries d'action et d'aventure,Thrillers TV,Séries fantastiques;Suspense,Romantique;81026095,81258637,80199393,81354934,80232926,80238357,80241581,80242724,80084447,80236319,80210920,81397077,81495803,81576597,81195027,81103322,81324724,81481808,81279324,81476183,80230293,80133543,80189685,81116060,81557402,81396545
Séries surnaturelles;The Witcher : L'héritage du sang;81279312;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcJ6vxe2xiPV175bck7isz3YBL0Jr9NSprW1I7e6SPbCMO0BbFjBads96H2rv2Ej3e0rlsu7nI_lwgaYp9KmmVvQVBCqgs3PZ26mJyIJGXKEZhRJwGVko8JPV6tV5hb7Zu41.jpg?r=e89;2022;Mini-série;;16+;"Plus de mille ans avant les événements se déroulant dans ""The Witcher"", sept guerriers bannis du monde elfique unissent leurs forces contre un empire tout-puissant.";violence;False;;Sophia Brown,Laurence O'Fuarain,Michelle Yeoh,Mirren Mack,Lenny Henry,Jacob Collins Levy,Lizzie Annis,Huw Novelli,Francesca Mills,Amy Murray,Nathaniel Curtis,Zach Wyatt,Dylan Moran,Minnie Driver;;Séries inspirées de livres,Séries d'action et d'aventure,Séries US,Séries fantastiques;;80242724,80236319,70119441,80182016,80220679,80232926,80199393,81150303,80230293,81258637,81067756,80993105
Séries surnaturelles;Boo, Bitch;81249731;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABV7xire3IkCUOyJ6TZK-in2T8bB7fqXJ6Lve1ICgpzQINgdKa5H7ra_rPN1tenXayPszTbd77AeZV1JQwdJf9vv4UeCwymex5bml4rijwsPN0WdMT5cqUqo0fs7V7wmIpLVT.jpg?r=7b2;2022;Mini-série;;13+;Deux amies s'activent pour laisser au lycée un souvenir impérissable. Mais l'une meurt soudain. Elle va alors devoir vivre sa vie de fantôme à fond… tant qu'elle le peut.;;False;;Lana Condor,Zoe Colletti,Mason Versaw,Aparna Brielle,Tenzing Norgay Trainor;;Séries pour ados,Séries comiques,Séries US;Insolite;81446305,81127150,80203147,80179905,80117809,80179190,81030842,81455921,81040397,81078393,80125979,80143556,81446038,80217525,81132038,81025696,70077514,80239639,384406,80117540,80244296,80115671,81019888,81504820,81580024,81026818
Séries surnaturelles;28 jours de terreur;81397887;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfxd6Xo70N8l3rxsJcN9GS93jcdnNPe4Gpk0W2PzJObHGrzSIKZgl-QQBXn_SoDoKtwQlBLksqvM8ogE0x3VFDiDAurbCOzCgA9ut77X0kCsZtGrX9nYZy_11ZwbGd8PWcSo.jpg?r=ce7;2022;6 Épisodes;;13+;Trois équipes passent 28 jours dans certains des lieux les plus hantés des États-Unis pour une expérience paranormale fondée sur les théories d'Ed et Lorraine Warren.;;False;;;;Téléréalité,Séries US,Séries d'épouvante;Effrayant,Enquête;80195378,81474570,70143481,81190041,81215555,70060006,80171561,80209229,70202137,80189221,81486211,81275311,81196469,80106763,81112336,70271486,70032591,81183718,80219131,81045720,70099609,81198998,81237854,80233020,81081050,70058020
Séries surnaturelles;Vampires;80222720;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaVGQ-PoGBRcTUivz638sTiVEYkX8P1IXvTY5YVdruyv2TK4mMozVAFJVYc3e2jGpu9zhe-YHgYgCGd1nblkKz3Z6nOHaDmtO3hlMfWtHWZOSefN-3v2Rl-hjTtwe-PHCCNA.jpg?r=7db;2020;6 Épisodes;;16+;À Paris, une adolescente mi-humaine mi-vampire aux prises avec ses nouveaux pouvoirs et ses problèmes familiaux est poursuivie par de mystérieux vampires.;violence, violence sexuelle;False;;Oulaya Amamra,Suzanne Clément,Kate Moran,Mounir Amamra,Aliocha Schneider,Juliette Cardinski,Pierre Lottin,Dylan Robert,Bilel Chegrani,Antonia Buresi,Marilu Marini,Ayumi Roux;;Français,Séries inspirées de livres,Séries pour ados,Séries d'épouvante,Séries fantastiques;Effrayant;
Séries surnaturelles;Freeridge;81455921;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbSCrKA5NsFQITAogpt4oUvl2hwVfbPA7aKiME8iq2ddA-h1hH9NMbubr-BZBupLbsL62ZCXzBxTijStuErCG9aCy8gRBo20zgBysi7DH5Bz5d1LmYzikgezrP7JiJQdAf0W.jpg?r=6ac;2023;8 Épisodes;;13+;Quatre adolescents tentent de conjurer une malédiction émanant d'une vieille boîte qui a plongé leur vie dans la tourmente.;;False;;Keyla Monterroso Mejia,Bryana Salaz,Tenzing Norgay Trainor,Ciara Riley Wilson,Peggy Blow,Michael Solomon,Zaire Adams,Paula Garcés,Eric Gutierrez,Cyndee Rivera,Marlon Young,Jean Paul San Pedro,J.R. Villarreal;;Séries pour ados,Séries d'intrigue,Séries comiques,Séries comiques romantiques,Séries US;Décalé,Romantique;81249731,81342553,81446305,70077514,81288370,81233034,81194505,80211686,81324724,81116060,80179190,80203147,81025696,80236318,81580024,81140933,81630704,81127150,81476183,80027158,70281562,80133311,80179905,80143556,70153404
Séries surnaturelles;L'irréel : Incroyables témoignages d'Amérique latine;81215555;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABe1cqNmEP3NokTkKIsGlItlzBDyrpwJ4j6VAwONQC1HT8G5no4i3OeRVlCuZjCKYV_8ZHcvKhRbM2cGSsZgfA-Ul_71b_wdXFAi7yQPigNOsFCPchmoz78km4naq4eOQl67C.jpg?r=b64;2021;5 Épisodes;;16+;Dans cette émission de téléréalité, des histoires vraies terrifiantes, inexpliquées et sur fond de paranormal, sont reconstituées de façon spectaculaire.;;False;Adrián García Bogliano;;;Mexicain,Téléréalité,Séries d'épouvante;Effrayant;81474570,81397887,81237854,80189221,80222802,80209229,80217779,80106763,81059942,81083626,80219131,81486211,70271486,80214886,80135414,80991313,81519233,81112336,80002667,80213445,81599888,70143481,80206910,81483306,81085815
Séries surnaturelles;Jinn;80220816;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT_TjMHaJdQD_vjPMmTGjTMSZoiKf_WHF2ynfw3JvbDrDVwu-dw8grR8U5ZNUKmkdgGP0orp19tYj6ELro_KjF2gFp1mCylAlIlfA2ylN33iecXY5HuRbcjOXylNvCr4MTfs.jpg?r=3b9;2019;5 Épisodes;;13+;Lors d'une sortie scolaire à Pétra, un bon djinn et un djinn malfaisant s'introduisent dans l'univers des humains, transformant un lycée en champ de bataille surnaturel.;;False;;Salma Malhas,Sultan Alkhail,Hamzeh Okab,Aysha Shahaltough,Zaid Zoubi,Ban Halaweh,Yasser Al Hadi;;Séries du Moyen-Orient,Jordanien,Séries pour ados,Thrillers TV,Séries fantastiques;Suspense;81034661,80214886,81068755,80993062,80241581,81258637,81354934,80238357,80025744,80220679,81116060,81324724,80241539,81397077,80084447,81495803,80236319,80210920,81508378,81476183,80196382,80189829,81483306,80241239,81221380,81213653
Séries surnaturelles;GHOUL;80245450;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW-iWORttJAc0RRLN_bsP2ufo7BfE89u1ifQ9hvAk1pygXwxgI6o0ZSbqkBU52cWQLPPVkHe8EYVg-RUKytTGk91i1UvoxXu_XNwH8Jweuy5_AsD95uSj0jc2FxQzxmsT4Wu.jpg?r=7ef;2018;3 Épisodes;;16+;Alors que le prisonnier d'un centre de détention militaire fait preuve d'un comportement inquiétant, une interrogatrice en quête de vérité doit lutter pour sa survie.;violence;False;Patrick Graham;Radhika Apte,Manav Kaul,Ratnabali Bhattacharjee,Mahesh Balraj;;Indien,Séries en hindi,Séries d'épouvante;Effrayant,Sombre;81061789,80214886,80996338,80189221,80209229,81215555,81112336,81237854,80106763,80219131,70271486,80222802,81183718,81508378,81200720,81217751,80217779,81088083,81486211,81483306,80217312,80208806,80135414,80213226,80057281,70099609
Séries surnaturelles;H2O;70180051;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbVstiySyYwdb3MCC4y1gPUc192CZNX7_wGyE9bEf9OhvXbu8-3GyTWx3K6RLhdZ6oB-1a6A5TeduL81ROyGY421vJ6slx5SB-I.webp?r=961;2009;3 Saisons;Recommandé à 95 %;TOUS PUBLICS;Trois jeunes filles s'aventurent dans une grotte un soir de pleine lune et se retrouvent transformées en sirènes et dotées de pouvoirs magiques.;;False;;Cariba Heine,Phoebe Tonkin,Angus McLaren,Burgess Abernethy,Claire Holt,Alan David Lee,Cleo Massey,Jamie Timony;;Pour enfants,Séries pour la famille à voir ensemble,Australien;;81289456,80230534,80134695,80058852,80174285,81005407,70172485,81422413,70197459,80994878,81335124,81607651,70103626,80095435,80187107,60020686,80220541,80027564,81475311,80996811,70300626,80220644,70002007,80101826
Séries surnaturelles;Kitti Katz;81093076;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeEHNLMtoYNaPy-iQBVam02WXmZS6SH2fs3htKHvf2ObKpwee6-y9aFHlmKYWuZ8hkXqAVGe7JsWwKObYxPqioNfjbfwAbCZC2lmPxYh8xx6CX8_mhVVIcXpjq-qFzYRtPx_.jpg?r=38f;2023;10 Épisodes;Recommandé à 94 %;7+;Entre deux parties de foot, trois adolescentes se transforment en superhéroïnes félines pour sauver le monde des griffes d'une déesse égyptienne diabolique.;;True;;Brianna Price,Shvorne Marks,Ami Okumura Jones,Larissa Murray,Kosha Engler,Tom Clarke-Hill,Carlyss Peer,Conor Moloney,Duncan Wisbey,Amrita Acharia,Taylor Clarke-Hill,Eric Sirakian;;Pour enfants,Dessins animés;;
Séries surnaturelles;Les Chroniques de la peur;80214792;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRNXKHfYPvS3C_IXPupMflh4arvIbcwkj1PhgXgIjxezPyExhIuZfByZADIgu3QMZkKh2Q5D_-Dv4xjRstDmG0BPqLyeJdE2w-seEoLifxn3Nv26CwYykxih6rredKK0Td26.jpg?r=3bc;2019;2 Saisons;Recommandé à 68 %;10+;Dans cette série d'anthologie pour enfants, une figure masquée collectionne les contes de magie noire, les rencontres mystiques et les technologies bizarres.;;False;;Victoria Diamond,William Romain,Sydney Wade,Jennifer James,Daniel Ryan,Robert Styles,Rhys Gannon,Maeve Larkin,Margaret Jackman,Katie Proctor,Jonathan Blake,Maximus Evans,Anya Lawrence,Tiffany Elefano,Diya Kittur,Berkley Silverman,Malen Clarkson,Jason Done,Rosina Carbone,Boris Burnell Anderson,Macey Howarth,Rebecca Hanssen,William Haresceugh,Chris Jack,Zita Sattar,Acushla-Tara Kupe,Tillie Amartey,Isabella Pinto,Bella Band,Lola Ogunyemi,Elizabeth Bower,Gianluca Gallucci,Jacob Henshaw,Amelia Curtis,Romy Weltman,Justin Paul Kelly,Jordan Poole,Thamela Mpumlwana,Jake Sim,Leah Choudhry,Daniel Ogbeide-John,Emma Gregory,Rachel Leskovac,Andonis Anthony,Kyle Breitkopf,Julian Richings,Kathryn Emily Douglas,Tomaso Sanelli,Ethan Pugiotto,Alexandra Castillo,Imogen Tear,D'Pharoah McKay Woon-A-Tai,Quincy Kirkwood,Jakob Davies,Hannah Saxby,Alex Warburton,Minti Gorne,Shechinah Mpumlwana,Imogen Faires,Shanice Archer,Taighen O'Callaghan,Tommy French,Oliver Finnegan,Bo Bragason,Lola Mae Loughran,Ella Dunlop,James Day,Alice Franziska Woodhouse,Jola Olajide,Brielle Robillard,Olivia Presti,Morgan Kohan,Claire Qute,Dante Zee,Vikram Bhatt;;Pour enfants,Britannique;;81349232,80222326,80050008,81012821,70044595,80020540,81005407,81037539,81011712,80027564,81616116,81186971,80993016,80103408,80243216,80057134,80117803,80994666,81475311,70033005,70109889,81076952,81093076,81628818,60020686,80992263
Séries surnaturelles;Zak Storm, super pirate;80166239;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZvYxA2MU8N_9L884wws1_PZynvsorNvuMz9PVjMqe5rsaHyrMEc2_KTNBFfBl9vziGT0BnUysGNGNKwnAU_uwgZpO-DfnjPxbo.webp?r=29f;2016;39 Épisodes;Recommandé à 64 %;7+;L'ado surfeur Zak Storm est mystérieusement transporté dans le triangle des Bermudes où il devient le capitaine d'un vaisseau magique à l'équipage hétéroclite.;;False;;Michael Johnston,Jessica Gee-George,Christine Marie Cabanos,Christopher Smith,Max Mittelman,Reba Buhr,Kyle Hebert;;Pour enfants,Dessins animés;Montée d'adrénaline;81206965,81191047,80101401,81059451,81616116,80005772,80106136,80113201,80176076,81294811,70252973,80234642,81354663,81050106,81670673,81092958,80075820,81475311,81280792,80003196,81192594,80994666,81604781,80164216,80225085,81014532
Séries surnaturelles;Yo-Kai Watch;80106136;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSj_dcifJ1nzZYL8trfss6Pxb3QP7Pu-2MOVhr2XfWxhg7vanNeaSgM8-LOd9AsxLxbSTFFX7AezMJDfPCJJ13QR0KgVp-cZ8Cg.webp?r=810;2015;26 Épisodes;;7+;Nathan libère un esprit prisonnier d'une capsule magique et les deux nouveaux amis partent à l'aventure avec toutes sortes de créatures surnaturelles et rusées.;;False;;Johnny Yong Bosch,J.W. Terry,Alicyn Packard,Melissa Hutchison,Pierre Holloway,Brent Pendergrass;;Pour enfants,Japonais,Anime inspiré d'un jeu vidéo,Séries d'animation japonaise;;80007757,81193140,81291575,81628818,70297439,80062112,80003196,81172568,70177034,81294811,80221337,80103408,80242531,81093076,81616116,81670673,81186971,80007912,81045859,70252973,81567663,81475311,60020686,81004016,81206965,81280792
Séries surnaturelles;Maya, princesse guerrière;80244283;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdI7dnh8PlSU7QWObIvM6x_i7sUiuV558c8wqNPD7UAOlg1ItugMAnZDTG8fsvUfcvzAqBmxjdM6e-lMe1MxMgCUW3DptE5ZNaMi86Y0rZD9MnoRkX6Ve_mbJvFm42Qp0QEj.jpg?r=564;2021;Mini-série;;10+;Une fougueuse princesse guerrière tente d'accomplir une ancienne prophétie pour épargner à l'humanité la colère de dieux vengeurs.;;False;;Zoe Saldaña,Gabriel Iglesias,Diego Luna,Gael García Bernal,Rita Moreno,Alfred Molina,Allen Maldonado,Stephanie Beatriz,Kate del Castillo,Danny Trejo,Cheech Marin,Rosie Perez,Queen Latifah,Wyclef Jean,Isabela Merced,Chelsea Rendon,Joaquín Cosío,Carlos Alazraqui,Eric Bauza,Sandra Equihua;;Pour enfants,Séries pour la famille à voir ensemble,Dessins animés,Séries fantastiques;;81076952,80075820,81145135,81010139,81267965,80234642,80214236,81018682,81035568,80218108,81153694,81399614,80057250,80103408,81475311,81093076,80212245,80147919,81628818,81616116,70109889,60020686,70243449,80988892,81199052,81487903
