ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
81481539;Séries guerre et politique;Les Patients du docteur García;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXAWoPCgFg120NVsMBQpwzo0Rz4ISRvx_55w5aB1-wHeZHWu3thn1dQ882I8Em8l2f4RnnRqdaHzEwCD_QGmDQX7qlHKQzWU3W0.webp?r=7fe;2023;10 Épisodes;Recommandé à 55 %;16+;À Madrid en 1936, le destin d'un médecin idéaliste bascule à jamais lorsqu'il décide d'abriter un espion blessé et de participer à la longue lutte contre le fascisme.;;0;Joan Noguera;Javier Rey,Tamar Novas,Verónica Echegui,Jon Olivares,Raúl Jiménez,Stephanie Cayo,Asier Flores,Carmen Molinar,Eduard Farelo,Martina Gusmán,Thomas Sauerteig;;Séries politiques,Espagnol,Séries inspirées de livres,Thrillers TV;Suspense;80111425,81140933,80240371,70213223,81660544,18962448,70020509,81347771,80176893,80207506,80241181,81198448,81473474,81408600,70135893,81612863;False;1
81481808;Ajouts des 12 derniers mois;Double vice;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABebnOXGeq1Mt3eWrdcd1-DymGljqOYmichOO1x0MMZOT73UPqWhXxe6T4EC-Zjbt7B6K1imhm5TRmccYxuTTOrdPbh56eBsMLvbeNIE6qCBmz9cnAMieXZEGT5pbI0-7Gwe6.jpg?r=acc;2022;1 h 36 min;Recommandé à 61 %;16+;Deux amies se servent mutuellement d'alibi pour s'éclipser le temps d'une aventure extraconjugale. Mais le stratagème vole en éclat lorsque l'une d'elles disparaît.;suicide;0;André van Duren;Bracha van Doesburgh,Elise Schaap,Nasrdin Dchar,Gijs Naber,Hannah Hoekstra,Matteo Simoni,Sofie Decleir,Anna De Ceulaer,Soufiane Chilah,Damiano Incani;Elisabeth Lodeizen,Paul Jan Nelissen,André van Duren;Néerlandais,Thrillers;Suspense;81225962,81553435,81088494,80190534,80111425,81279324,81025509,80155477,80170988,80164392,60022967,81170838,80242820,81346196,81370440,81314936,70189304,80206420,81486213,80098202,80240371,81605880,70123922,81198448,81205314,81612863;True;1
81482476;Séries romantiques|Films d'époque Émotion;The Crowned Clown;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbGnqopOsC2ft9teYm5nExyOQu6TnhFwrAFL0kqCyCTXd6hIYkFoCLCSVd6xnh_IPJDJA6MzW_utavAJg48O6lYDiB5L_uxm2is.webp?r=39f;2019;16 Épisodes;;16+;Après avoir pris la place d'un roi Joseon perturbé, un clown qui lui ressemble trait pour trait devient de plus en plus dévoué à la protection du trône et du peuple.;violence sexuelle;0;;Yeo Jin-goo,Lee Se-young,Kim Sang-kyung,Jung Hye-young,Jang Kwang,Kwon Hae-hyo,Jang Young-nam,Lee Kyu-han,Lee Mu-saeng,Yun Jong-seok,Park Si-eun,Oh Ha-nee,Yoon Kyung-ho,Suh Yuna,Shin Soo-yeon,Kim Soo-jin;;Séries dramatiques romantiques,Séries dramatiques,Coréen,Films d'époque;Émotion,Romantique;81672245,81486372,81683746,81033645,81211303,80986896,81279108,81473182,80025266,81167137,81205849,70278876,80031790,80196931,81472752,81225069,81093222,80178564,80093324,81267722,81422314;False;2
81482512;Thrillers et intrigues TV;Lawless Lawyer;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABX7NHIfL7PuU0VWIArri3LosCFJuMifb7VzyK2WqESFj-cbRlis4T9WbaI-hCLHpalkitmSYkyZVwBLnPTGiSwAgPspXsrL7IMA.webp?r=7db;2018;16 Épisodes;;13+;Un gangster devenu avocat cherche à venger la mort prématurée de sa mère et profite des failles du système juridique pour faire tomber ceux qui se trouvent au pouvoir.;;0;;Lee Joon-gi,Seo Yea-ji,Lee Hye-yeong,Choi Min-soo,Park Ho-san,Lee Han-wi,Yeom Hye-ran,Kim Kwang-gyoo,Back Joo-hee,Choi Dae-hoon,An Nae-sang;;Séries judiciaires,Coréen,Thrillers TV;Suspense,Émotion;81628920,81672245,81609066,81482636,81437733,81465196,80123798,81305432,80998940,81552615,81568217,81343862,81061735,80188423,80188730,81482654,81357268,81323914,81422314,81577271,80998941;False;1
81483047;Séries SF;Oats Studios : Courts-métrages;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeYq165VwLCPflqA7B8bz6djgFwUkbI2pI9doYcSdtITjg2bBfLOn8ROhPsILlL9l7-rDsqWs25JWwJG3pJ2-4hNUQ6KWwnHv8I.webp?r=544;2020;10 Épisodes;;16+;Le réalisateur Neill Blomkamp produit une série de courts-métrages expérimentaux qui dépeignent des mondes post-apocalyptiques et des scénarios catastrophes.;violence;0;;;;Canadien,Séries SF,Séries d'action et d'aventure,Thrillers TV,Séries d'épouvante;Insolite,Effrayant;80158764,81010971,80149259,81001991,70177057,80134431,80987064,81465109,81186862,80133543,81612863,70251536,80014749,80170280,80185760,81249833;False;1
81483306;Seulement sur Netflix|Ajouts des 12 derniers mois|Les trouvailles du jour pour vous;Tin & Tina;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW1bNTVDsVouW8ZvYqjLe5YoB2Vb9Tos2LSWJ6OQjBIz3mfbl6eB8qYNYEcGo8eIq5RbU00m3fYEtRlJw5LhDX9j_O8yHHFjV2Y6f6Mgt80Q5KjENrWxYspFalWF_ZlNSqAaxNMb6Tf7S1b48l2Pc7XiDd7o4q_ijGedu5CwWnzBYeOrNndaK6EsNgTnTnQ.jpg?r=ec4;2023;2 h;Recommandé à 73 %;16+;Après une fausse couche traumatisante, un jeune couple adopte dans un couvent de curieux jumeaux dont l'obsession pour la religion ne tarde pas à perturber la famille.;violence, automutilation, maltraitance animale;3;Rubin Stein;Milena Smit,Jaime Lorente,Anastasia Russo,Carlos G. Morollón,Teresa Rabal;Rubin Stein;Espagnol,Films d'horreur,Thrillers;;70143836,81553435,80106763,70177057,70099609,81183718,80213226,81481808,70056430,80190534,80111425,80090370,81112336,70058020,81370440,81198998,70189304,81486213,70208104,70281312,60001220,80124506,80098202,81198948,81605880,81612863;True;3
81483353;À regarder en un week-end|Ajouts des 12 derniers mois;Full Swing;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABccwR149xas4DuGjy9AIMdxtHgKtPA-L3TMq8ubD6_JSW1SWzi8_qz5Wttoeqsh2VS9TlBXqS5Xv7hy3flIPgh8AFHrPp9jMh2PIUFI_HGQ1ZAq4al-h4iH-BtnJJ-zMG-gY.jpg?r=7de;2023;8 Épisodes;Recommandé à 55 %;10+;Cette série documentaire immersive suit un groupe de joueurs de golf professionnels, sur le parcours et en dehors, au long d'une éprouvante saison de compétition.;;0;;;;Séries documentaires,Séries US;;81026434,70290567,81452996,81244037,81380540,81446626,81084829,81019087,81500204,81315804,81644531,81463700,81641996,81025735,81663413,81464765,81026440,81590934,81026439,81346975,80164752,80198306,81387962,81650731,81436777;True;2
81483462;Séries surnaturelles;Bulgasal: Immortal Souls;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSlpPclNPRiVFE-CKbT--k6R4ReCiqTAuu-l7sWh7GHgY17l_WTaZODUKKPYGgqep8Xl2oLCSZRAOm6eYRHO9KOKmftYGu91OctNwAlqzEKhz9zm37esE8pdzriiSWPtOKg-.jpg?r=bed;2021;16 Épisodes;;16+;Condamné à la vie éternelle depuis sa naissance, un immortel assoiffé de vengeance est déterminé à récupérer son âme et à mettre fin à une vendetta vieille de 600 ans.;violence;0;;Lee Jin-uk,Kwon Na-ra,Lee Joon,Gong Seung-yeon,Jung Jin-young,Park Myung-sin,Kim Woo-seok;;Coréen,Thrillers TV,Séries fantastiques;Sombre,Suspense,Émotion;81028895,81556894,81552615,81568217,81672245,81609084,81422314,81087764,81577271,81612863;True;1
81486372;Seulement sur Netflix|Séries comiques;Our Beloved Summer;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZP02TbVpuDoCLLE8L0NcmFTCh56Ya5w3RG_obT3V0aVP3XfiVD4sQFlEXCT5vnx2qIud478dZJ8Cczm7eCf_lSXWtMBnwBmZrdXK19ijfOPmjkGEmmExsM6VYKyX8TBhwl4.jpg?r=a9f;2021;16 Épisodes;Recommandé à 57 %;13+;Des années après avoir tourné un documentaire viral au lycée, deux ex promis à ne jamais se revoir se retrouvent devant la caméra... et dans la vie l'un de l'autre.;;0;;Choi Woo-shik,Kim Da-mi,Kim Sung-cheol,Roh Jeong-eui,Park Jin-joo,Jo Bok-rae,Ahn Dong-gu,Jeon Hye-weon,Park Weon-sang,Seo Jeong-yeon,Cha Mi-kyeong,Heo Joon-seok,Lee Seung-woo,Park Yeon-woo,Park Mi-hyun,Lee Sun-hee,Yun Sang-jeong,Park Do-wook,Jung Gang-hee,Cha Seung-yeup,Ahn Su-bin;;Coréen,Séries comiques,Séries comiques romantiques;Intimiste,Romantique;81465196,81093144,81167119,80123798,80998940,81612967,81194153,80188354,80188471,81472752,81314328,81406881,81205775,81093126,80188662,81413901,81483827,81030026,81205812,81030008,81165326;True;2
81488581;Ajouts des 12 derniers mois|Séries surnaturelles;Phantom Pups : En chair et en os ?;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSd9Zo0LJ_cdXM3OX-Q1Ls3008XJdbc4xFiUZSOLzRD1ksfS39mNST1TmAYJeozmRgDpMbXS162PKhDNJj8mqu7bM-2Z_Vc8wFTF5sYK6hwoOeWr1Cm5OOmiDUaJMWbIJ0PM.jpg?r=bfa;2022;10 Épisodes;Recommandé à 55 %;TOUS PUBLICS;Un jeune garçon emménage avec sa famille dans une maison hantée par trois adorables chiots fantômes. Il va alors tout tenter pour les aider à redevenir réels.;;0;;Jett Klyne,Thalia Campbell,Eva Brooke Baker,Evan Marsh,Kelli Ogmundson,Ryan Belleville,Enid-Raye Adams,Evelyn Burke,Callum Shoniker,Lucien Duncan-Reid,Fred Ewanuick;;Pour enfants,Canadien,Séries comiques;;81338302,80239306,81628818,81012821,81241013,80017113,81040639,70057253,81616116,70053320,81107362,80243216,81011712,80103408,60020686,60031264,70041962,81475311,81349324,70021640,81329721,81309532,80204923,81000063,80244429,81186971,80994878,80994666;True;2
81499847;Animes inspirés de mangas|Animes japonais|Animes SF et fantastique inspirés de mangas|Anime|À regarder en un week-end|Séries d'animation japonaise;Coma héroïque dans un autre monde;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW1f1opRvEQQycslFmDAR7pcQyV1JxC2WBvj9XUT_EKTLAZNBcRLl_GaD8bWlaVyGqLhZMUGntrxTNBzKnSSUifxvmV6MuO8w78KOEcQkN92xi8OR7hjvlFshgOXwNXztqUM.jpg?r=3cd;2022;13 Épisodes;Recommandé à 55 %;13+;Après 17 ans de coma, l'oncle de Takafumi se réveille brusquement. Il s'exprime dans une langue inconnue et semble posséder des pouvoirs magiques.;;0;;Takehito Koyasu,Jun Fukuyama,Mikako Komatsu,Haruka Tomatsu,Aoi Yuki,Aki Toyosaki;;Anime SF et fantastique,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;Insolite;80175350,80182163,81364944,80117781,70308188,80023687,80045948,81091393,81318842,81050064,70266998,80192979,80997339,80243876,80011358,80052669,70300472,80200989,81345945,81261669,80995578,81261630,80014749,70308852,80080317,81409869,81177634,81186862,80191008,81019771,70299043,81281582,81249833;True;7
81500342;Séries jeunesse et famille|Ajouts des 12 derniers mois|Pour enfants|Les trouvailles du jour pour vous;Baby Boss : Retour au berceau;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQOFmCohcjIs1GpMG9DS9NMYFWP7VGPWENJ_2RPhQDY0CvFKkca6uj26KrwB5Q11MEPrJBwsa6cgwtSiywcO6x4pMjVsV0jzfGOEULSus6jHoWdQk_QcRcXKKzqMPliiQrsg.jpg?r=7a7;2023;2 Saisons;Recommandé à 77 %;7+;Accusé d'un crime qu'il n'a pas commis, Ted Templeton redevient Baby Boss pour se cacher chez son frère Tim en se faisant passer pour l'un de ses enfants.;;0;;JP Karliak,Mary Faber,Nicole Byer,Zeke Alton,Ariana Greenblatt;;Pour enfants,Séries pour la famille à voir ensemble,Séries inspirées de livres,Séries comiques,Dessins animés;;80121840,80233925,70002007,80011621,70113007,60034572,70305922,70267728,80121839,81589565,81399614,81312563,70220028,80048061,80103408,81068804,60020686,70180088,81050106,60031264,81475311,81153694,81186971,80994666;True;4
81502688;Séries guerre et politique;Youth of May;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWUURwEvCNAzdFPHiuIZAx41V31Og7xlDZvVrR69gszbLxLPjYCI3qP3gYeN8nkC2UDUJvbdK14sLQDbxj-_zx8QoLEkgQj3i5o.webp?r=e6d;2021;12 Épisodes;;16+;En mai 1980, dans une Gwangju en proie aux troubles civils et à l'oppression militaire, un étudiant en médecine et une infirmière vivent une histoire d'amour naissante.;violence;0;;Lee Do-hyun,Ko Min-si,Lee Sang-yi,Keum Sae-rok,Oh Man-seok,Kim Won-hae,Um Hyo-sup,Hwang Yeong-hee,Shim Yi-young,Park Chul-min;;Séries dramatiques romantiques,Séries politiques,Séries dramatiques,Coréen,Séries inspirées de livres;Doux-amer,Émotion;81482616,81552562,80188351,81552615,81612967,81672245,80998941,81205849,80188662,81394495,81594904,81465196,81422314,80123798,81472752,81609047;False;2
81503026;Séries guerre et politique|Séries dramatiques|Ajouts des 12 derniers mois|Seulement sur Netflix|Séries internationales|Les trouvailles du jour pour vous;Queenmaker;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQnaJPsTr6K1RNySlbQTb5I2EVOwMV05NMguL53i09xEFq0cBAMATJNGgSVMxYl8nYN1moR4YSkncMDkedro6-EbJA6uGe41IToEm4FsPAeYcFhvCh85VIsVO1c9-iEfdT-Q.jpg?r=2f7;2023;11 Épisodes;Recommandé à 57 %;16+;Après un tragique accident, une experte en litiges entreprend d'aider une avocate militante à devenir la prochaine maire de la ville, et de faire tomber son ancien employeur.;violence, violence sexuelle;0;;Kim Hee-ae,Moon So-ri,Ryu Soo-young,Seo Yi-sook,Ok Ja-yeon,Yoon Ji-hye,Kim Sae-byuk,Lee Kyung-yung,Jin Kyung,Kim Tae-hun;;Séries politiques,Séries dramatiques,Coréen;;81672245,81517155,81683746,81552615,81343862,81030062,81239224,80188730,81357268,81472752,81552562,81406881,80998941,81483827,81422314,81671939,81403973,81482512,81612863;True;7
81506279;Téléréalité pour se distraire|Téléréalité;Comme les grands;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc4jkOqLpMpGsM7k5FJU2K2E6lLiRtaCiZRJd4DfhhpNGyxP7GpeFLpwQ_wcWeJYLCySOBoQo7LPnpvvVRigcOH4GP-AGksOHF0.webp?r=691;2013;2 Saisons;;7+;Dans cette émission de téléréalité culte au Japon, une équipe de tournage suit des enfants partant seuls faire des emplettes pour la toute première fois.;;0;;;;Séries pour la famille à voir ensemble,Japonais,Téléréalité;Bonne humeur;81416233,80226927,81436207,81443720,80215086,81109061,81406124,81196469,81474612,81480089,81095953,80213322,81610166,81002465,81061828,81480890;False;2
81508378;Ajouts des 12 derniers mois|Les trouvailles du jour pour vous;Mrs. Chatterjee vs Norway;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdNM5wDDaqQv6IhXynu_1YmMUj_tEdCUwIFj5Rk5gb2RH-wmWXVS0CYE4SVMz7NP-1spr-7Mi3NF3K851xIu2wR71I5UHbZqMfw.webp?r=dad;2023;2 h 13 min;Recommandé à 55 %;13+;Une mère immigrante originaire d'Inde se lance dans une bataille acharnée lorsque les autorités norvégiennes lui retirent la garde de ses enfants. Inspiré de faits réels.;;0;Ashima Chibber;Rani Mukerji,Jim Sarbh,Anirban Bhattacharya,Bodhisattwa Majumdar,Saswati Guhatakurtha,Soumya Mukherjee,Balaji Gauri,Yuvaan Vanvari;Sameer Satija,Ashima Chibber,Rahul Handa;Indien,Films en hindi,Films de Bollywood,Drames;Émotion;81595543,80201175,80197327,70195800,60036750,80111425,60036752,81305487,70276515,81511260,81408600,81516659,81603987,81660544,70189304,81267360,81140933,80176893,81612863;False;2
81519226;Téléréalité pour se distraire|À regarder en un week-end|Séries romantiques|Téléréalité|Seulement sur Netflix;Ultimatum : On se marie ou c'est fini;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTFDZT6EWjXKQJrWSLxoEFXn_42jHvFF7FXEO_rsxGWGKZFnFPGzbOTP_6KxqEvkdaZ2GuYB4YcyiPMB2phKoam1qK8fBuim2dK1fBwVa_5lknTRkkci8ZwhfLK5oIZxhP95.jpg?r=e43;2022;10 Épisodes;Recommandé à 55 %;13+;Six couples indécis reçoivent un ultimatum : soit ils se marient, soit ils se séparent. Mais avant de se décider, ils passeront trois semaines avec un nouveau partenaire.;;0;;;;Français,Téléréalité romance et mariage,Téléréalité;Intimiste,Émotion,Romantique;81447330,81417598,81474612,81512574,81417684,81417726,81456532,80204889;True;7
81520506;Ajouts des 12 derniers mois;En place;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcXf1TbXyHb-4hE4AI0X0CpnuFTlNy3vB8qmroJXzckF6ThAgrTGpNAsqsniyyRSUvDgl9C48rJOXy_av_gtZPxQzgJyLRBCx_Zy4dEheLVcIGhNZiCXkE97ACEjkhuhcCvO.jpg?r=868;2023;1 Saison;Recommandé à 55 %;13+;Un éducateur de banlieue parisienne devient par hasard candidat à l'élection présidentielle. Mais la France est-elle vraiment prête à élire son premier président noir ?;;1;;Jean-Pascal Zadi,Éric Judor,Benoît Poelvoorde,Fadily Camara,Marina Foïs,Fary,Panayotis Pascot;;Français,Séries politiques,Séries comiques;;;True;1
81551869;Séries surnaturelles;The Cursed;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYta6GYO-9zoQjJTb5XbgSR7pRChfCluQ_IUDwNqCLPZLxEk3N7XlctVsgUNQEe54_ql-2FzmE1vkjijfCKRAnLgFDRQAr0qCJk.webp?r=3cb;2020;12 Épisodes;;16+;Une journaliste en quête de vérité affronte le PDG démoniaque d'un grand groupe informatique avec l'aide d'une adolescente capable de jeter de terribles sorts.;violence;0;;Uhm Ji-won,Jung Ziso,Sung Dong-il,Jo Min-soo,Jung Moon-sung,Kim Min-jae,Kim In-kwon,Lee Joong-ock,Kim Shin-rock,Nam Yeon-woo,Hong Jeong-ho,Seo Ji-hoo;;Coréen,Séries d'intrigue,Thrillers TV,Séries d'épouvante;Effrayant,Sombre,Suspense;81240831,80241947,81628920,80106763,81457374,81437733,81312457,81010699,81305432,81486809,81552615,81568217,81307048,81482654,81577271,81556894,81357268,81609084,81418033,81357304,81552562,81323914,81267787,81594875,81478985;False;1
81552562;Thrillers et intrigues TV|Séries avec distribution d'ensemble|Séries internationales|Séries primées;The Penthouse: War in Life;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfzbrbLKoqziltuy-cYl8cBoB97aixo9iyS7gXpm675oigiyHhhoETqZu4D8-QUJaOLwZUDfpEeyOt9TY3WjVSnlJWGAjr5cnRw.webp?r=5b8;2021;3 Saisons;Recommandé à 83 %;16+;Mus par une ambition insatiable, les résidents du plus luxueux appartement de Séoul s'affranchissent de toute morale pour jouir d'une richesse et d'un pouvoir démesurés.;violence, drogue, violences familiales;0;;E Ji-ah,Kim So-yeon,Eugene,Um Ki-joon,Yoon Jong-hun,Shin Eun-kyung,Bong Tae-gyu,Park Eun-seok,Yoon Ju-hee,Kim Hyeon-soo,Kim Young-dae,Lee Tae-vin,Jin Ji-hee,Choi Ye-bin,Han Ji-hyeon,Park Ho-san,On Ju-wan;;Coréen,Séries d'intrigue,Thrillers TV;Suspense,Émotion;81406881,81552615,81357268,80241947,81030062,81672245,81090386,81577271,81362748,80188662,80176893,81422314,80123798,81472752,81403973,81640988,80998941;False;5
81552615;Thrillers et intrigues TV|Séries d'action et d'aventure|Séries internationales|Les trouvailles du jour pour vous;Taxi Driver;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXT0mtOWSfe6-Y6rc4z-_alr2wANiHs3UGu0EZ9U-Pgg8sZlEBa4Yh0oG392iEUXjXK-ayJslWWd4Ltm6puNXC82Gs_ziCTKrcY.webp?r=97b;2021;16 Épisodes;Recommandé à 73 %;16+;Un ex-soldat des forces spéciales venge les victimes d'injustices en travaillant pour une organisation secrète qui se fait passer pour une entreprise de taxis.;violence, violence sexuelle;0;;Lee Je-hoon,Esom,Kim Eui-sung,Pyo Ye-jin,Jang Hyuk-jin,Bae Yu-ram,Cha Ji-yeon,Yu Seung-mok,Lee Yu-jun,Lee Ho-cheol;;Coréen,Séries d'action et d'aventure,Dramas coréens inspirés de webtoons,Thrillers TV;Sombre;81628920,81672245,81612863,81640988,70056430,81305432,81091393,80188730,81280917,18907685,81603987,81478985,80987077,80098202,81323914,80176893,81422314,81594875,81577271,81482512,80998941;False;5
81555750;Séries policières;Scène de crime : Les champs macabres du Texas;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS4y94NxdMuZlM0w_pW99izw4AwZQoSYYKNO_rkBe3Fd0d8lHZquUeN_X1UYBrBwTH8Se7GuW0CsBosNeRBJ2WL69RaRql3FA-KSMQ0JtdiSulaewvk_jYDML8Um3miUPkWG.jpg?r=e69;2022;Mini-série;;16+;Un champ en friche et un tronçon d'autoroute. Des familles en deuil cherchent des réponses suite à une série de meurtres commise sur plusieurs décennies.;références à des violences faites aux enfants, références à des violences sexuelles;0;;;;Séries policières,Séries documentaires,Séries US,Documentaires inspirés de crimes réels;Enquête;80991050,81074065,81000864,81380540,81244037,81031682,81512108,81173345,80226612,81380539,81097791,81512109,81168281,81641996,81059887,81212487,81006619,81006684,81576846,81227735,81410405,81460514,81353946,81130130,81436777;True;1
81556894;Thrillers et intrigues TV|Séries avec distribution d'ensemble|Séries internationales|Séries surnaturelles;Missing: The Other Side;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABa79-t2-u7AEW6QOms5lKQKY2gSPRLR6h19rp5oLm0Ye8Bhjy--cW3kZl7wUHpzFiQdZ-VHVGRQeJdIv2IFINZWfkpKkSulcDg0.webp?r=3c9;2020;12 Épisodes;Recommandé à 57 %;16+;Un arnaqueur découvre un village surnaturel où les esprits de personnes disparues sont pris au piège jusqu'à ce que le mystère de leur disparition soit élucidé.;drogue;0;;Ko Soo,Huh Joon-ho,An So-hee,Lee Jung-eun,Kim Dong-hwi,Ha Jun,Seo Eun-su,Song Geon-hee,Kang Mal-geum,Lee Joo-won,Ahn Dong-yeop,Moon You-kang,Ji Dae-han,Jung Young-sook;;Coréen,Séries d'intrigue,Thrillers TV,Séries fantastiques;Doux-amer,Suspense,Émotion;81628920,81672245,81296695,81437733,81671773,80987095,81305432,81552615,81568217,81061735,81628902,81090386,81482654,81087762,81357268,81205849,81609084,81357304,70208104,80187302,80987077,81636803,80998941,81323914,81594875,81087764,81264882,81577271,81612863;False;5
81559021;À regarder en un week-end|Séries comiques|Séries avec distribution d'ensemble;Machos alfa;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTugfpswAaWPVNs_NL1WoPx6wuzAcSKgLQURnn90cmzAxNJMySRI4noqGEoBU-ZvqKTUVb3VhiI0J4jIu5bkTpKdMtUjlzAVbJwZr8MtPmN6S6K6Sc_9KK8lvjFlg9PLJ7Dm.jpg?r=652;2022;1 Saison;Recommandé à 55 %;13+;Un peu perdus dans un nouveau monde où les femmes s'affirment, les quatre amis Pedro, Luis, Raúl et Santi essaient tant bien que mal de trouver leurs marques.;;3;Laura Caballero;Gorka Otxoa,Fele Martínez,Fernando Gil,Raúl Tejón,Paula Gallego,Raquel Guerrero,María Hervás,Kira Miró;;Espagnol,Séries comiques;;70113002,80178724,81070890,81111925,81215172,80990609,80134526;True;3
81562501;Séries guerre et politique|Séries dramatiques;La Belle de Jérusalem;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRGIMm0t8rLbyHrfAcJJDZ284-HShvYG8U7pYHv_g0rThzTBsKMj-zUarJa5oDlfOiNcnx5IWJItoK6Af5Ocrng_vxGEUdOo-_1dXONn1hp4akMR6aVhCaxRg1eTCPYrt5xO.jpg?r=e57;2023;20 Épisodes;Recommandé à 59 %;16+;À Jérusalem en 1919, Rosa, femme de ménage, épouse un marchand qui en aime une autre. Ce choix affectera sa relation avec sa fille aînée Luna pendant des décennies.;violence, violence sexuelle;0;;Michael Aloni,Hila Saada,Swell Ariel Or,Irit Kaplan,Mali Levi,Israel Ogalbo,Eli Steen,Tom Hagi,Yuval Scharf,Itzik Cohen,Shely Ben Joseph,Dov Navon,Miki Kam,Roy Miller;;Séries politiques,Séries dramatiques,Israélien,Séries inspirées de livres,Séries dramatiques sociales;Émotion;80223793,70213223,81019069,81423620,80240005,81257567,81564749,81481539,80213020,80176893,80241181,81473474,80070050,81455844,81147725,81408600,81644787,81110383;True;2
81564749;Séries guerre et politique|Séries dramatiques|Ajouts des 12 derniers mois|Séries avec distribution d'ensemble|Films d'époque Émotion|À regarder en un week-end;Les Combattantes;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUdfB7rvNdx11OUNwpI3EyRA08N9qehFMKjcy9k-OsP6aHZ4cBgGjsVfVAq97RBxWuZlb3J04326pDXC3r6WXNH8t24yuSBOU-0.webp?r=138;2022;Mini-série;Recommandé à 72 %;16+;France, 1914. Tandis que les troupes allemandes avancent et que les hommes partent au front, quatre femmes se retrouvent projetées au cœur de l'horreur de la guerre.;violence, violence sexuelle;0;Alexandre Laurent;Audrey Fleurot,Julie de Bona,Camille Lou,Sofia Essaïdi,Sandrine Bonnaire,Tchéky Karyo,Laurent Gerra,Tom Leeb,Yannick Choirat,Grégoire Colin;;Français,Séries dramatiques,Films d'époque,Séries dramatiques sociales;Émotion;81630495,81155175,81559019,81085467,80017529,81030213,81305674,81465109,81509477,80241387,81186240,70213223,80213020,81320168,81166791,81166149,81140933,81444818,80241181,80207506,80176893,81426931,80070050;False;8
